station,month,year,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,wd_mode,month_year,CO_PPM,NO2_PPM,SO2_PPM,O3_PPM,PM2.5_Category,PM10_Category,CO_Category,NO2_Category,SO2_Category,O3_Category
Huairou,2,2015,80.47854544595616,108.18334986772487,16.065277777777776,35.02821239606954,1191.881613756614,42.24625614134543,0.13603788737717312,1014.777806122449,-13.81742252456538,0.012176398337112622,1.9148667800453516,NW,2015-02-01,1.0364187945709686,0.018632027870249757,0.006131785411365564,0.02155421231701297,Very Poor,Poor,Good,Good,Good,Good
Nongzhanguan,2,2015,100.97975718065003,124.47786753590324,32.112221277399854,59.05106764928194,1461.2339380196524,42.48228458049886,1.3865717120181404,1019.7622590702948,-13.406864134542705,0.012823601662887377,2.2011692176870747,ENE,2015-02-01,1.270638206973611,0.03141014236663933,0.012256573006641165,0.02167463499005044,Very Poor,Very Poor,Good,Good,Good,Good
Wanshouxigong,2,2015,103.07237339380197,134.07223167044597,27.560114323507182,59.58994708994709,1544.789304610733,39.25,1.9117039871504158,1017.5488544028723,-12.463241685563114,0.016832010582010584,1.824208711262283,SW,2015-02-01,1.343295047487594,0.03169678036699314,0.010519127604392053,0.020025510204081633,Very Poor,Very Poor,Good,Good,Good,Good
Tiantan,2,2015,96.25951908541194,121.36895313681028,22.889432161753593,51.72989890400605,1423.5071806500378,42.44139739229025,1.3865717120181404,1019.7622590702948,-13.406864134542705,0.012823601662887377,2.2011692176870747,ENE,2015-02-01,1.237832331000033,0.027515903672343644,0.008736424489218929,0.02165377417973992,Very Poor,Very Poor,Good,Good,Good,Good
Dingling,2,2015,80.95285336356766,104.73946523053667,23.649872448979593,27.881424792139075,1195.4549319727892,54.6130716175359,1.7818216175359034,1014.7761526832955,-14.33414588057445,0.006795634920634922,2.2348072562358277,NNW,2015-02-01,1.0395260278024254,0.014830545102201637,0.009026668873656333,0.027863812049763216,Very Poor,Poor,Good,Good,Good,Good
Shunyi,2,2015,91.67446145124715,116.6729261148904,20.69456254724112,45.35808767951625,1294.6759259259259,40.371456916099774,1.112972411186697,1020.7322963907785,-13.015042517006801,0.013900699168556312,1.8791609977324264,N,2015-02-01,1.125805152979066,0.02412664238272141,0.007898687995130198,0.020597682100050908,Very Poor,Poor,Good,Good,Good,Good
Changping,2,2015,87.19973544973544,117.55196523053667,28.928122637944067,45.042658730158735,1417.4201625094483,40.32421579743008,1.7818216175359034,1014.7761526832955,-14.33414588057445,0.006795634920634922,2.2348072562358277,NNW,2015-02-01,1.2325392717473465,0.02395886102668018,0.011041268182421399,0.020573579488484737,Very Poor,Poor,Good,Good,Good,Good
Guanyuan,2,2015,93.10525321239608,114.67835884353742,29.54650888133031,62.221797052154194,1471.7639833711262,32.15126606198035,1.4221891534391535,1018.4713270030235,-13.054284769463342,0.010362339380196525,1.8278037603930462,SW,2015-02-01,1.2797947681488056,0.03309670055965649,0.011277293466156607,0.01640370717447977,Very Poor,Poor,Good,Good,Good,Good
Wanliu,3,2015,84.10468083290664,152.87138590203105,23.398839392387778,88.21752858849634,1261.341525857655,31.104006656426012,9.030697075723957,1015.2171395858225,-9.34790493258235,0.0008064516129032258,1.9469235364396655,SW,2015-03-01,1.0968187181370914,0.04692421733430656,0.008930854729918999,0.015869391151237762,Very Poor,Very Poor,Good,Good,Good,Good
Tiantan,3,2015,87.3794418842806,136.08516385048642,19.10147636115378,51.28582095920805,1139.8468168629458,56.405508619218296,8.703543693462878,1016.8017654467699,-9.946827530295272,0.008856033452807647,2.245225294418843,E,2015-03-01,0.9911711450982138,0.02727969199957875,0.007290639832501442,0.028778320724090967,Very Poor,Very Poor,Good,Good,Good,Good
Guanyuan,3,2015,84.9112945895204,137.44268219832736,22.467200034135516,59.05864481993514,1173.5172384365933,46.699667178699436,8.703543693462878,1016.8017654467699,-9.946827530295272,0.008856033452807647,2.245225294418843,E,2015-03-01,1.0204497725535595,0.03141417277656125,0.00857526718860134,0.0238263608054589,Very Poor,Very Poor,Good,Good,Good,Good
Nongzhanguan,3,2015,94.62871650452296,139.78461768219833,24.2339605734767,63.34948370029015,1224.3236900494965,50.52732974910395,8.703543693463049,1016.801765446322,-9.946827530295272,0.008856033452807647,2.245225294418843,E,2015-03-01,1.0646292956952144,0.03369653388313307,0.009249603272319351,0.025779249871991813,Very Poor,Very Poor,Good,Good,Good,Good
Dongsi,3,2015,92.95038829151733,169.1238095238095,23.763969960744156,51.48515958354668,1337.542669397508,47.53381123058542,8.703543693462878,1016.8017654467699,-9.946827530295272,0.008856033452807647,2.245225294418843,E,2015-03-01,1.1630805820847898,0.0273857231827376,0.009070217542268761,0.024251944505400726,Very Poor,Very Poor,Good,Good,Good,Good
Wanshouxigong,3,2015,87.04439750810718,154.21053080730502,23.16737071172555,59.54435483870968,1238.4131251066735,55.53102065198839,8.703543693462878,1016.8017654467699,-9.946827530295272,0.008856033452807647,2.245225294418843,E,2015-03-01,1.0768809783536293,0.031672529169526425,0.00884250790523876,0.02833215339387163,Very Poor,Very Poor,Good,Good,Good,Good
Huairou,3,2015,86.05695084485407,133.94458525345624,14.72478238607271,34.7889144905274,1016.1653012459465,56.627154804574154,7.7474611708482675,1011.7628040194572,-10.448308158388803,0.0,2.187668544120157,WNW,2015-03-01,0.8836220010834318,0.01850474175028053,0.005620145948882713,0.028891405512537834,Very Poor,Very Poor,Good,Good,Good,Good
Changping,3,2015,78.0637054104796,143.35463816350912,20.685355862775218,47.68744666325311,1137.4402628434887,53.83982334869432,9.003224739716675,1011.688168842806,-11.441990954087728,0.0,2.1242234169653527,NNW,2015-03-01,0.9890784894291206,0.025365663118751654,0.007895173993425656,0.027469297626884857,Very Poor,Very Poor,Good,Good,Good,Good
Gucheng,3,2015,88.14722222222223,156.61582607953576,22.437395459976106,51.785445468509984,1301.7238436593275,51.66238692609661,9.541082095920634,1013.0172139022018,-9.175861921829663,0.00040322580645161296,1.5937788018433179,NW,2015-03-01,1.1319337770950675,0.027545449717292544,0.008563891396937445,0.026358360676579904,Very Poor,Very Poor,Good,Good,Good,Good
Aotizhongxin,3,2015,87.50207799965864,155.5480500085339,22.772823860727087,60.8383853899983,1236.836490868749,55.03157108721625,8.703543693463049,1016.801765446322,-9.946827530295272,0.008856033452807647,2.245225294418843,E,2015-03-01,1.0755099920597817,0.03236084329255229,0.008691917504094308,0.02807733218735523,Very Poor,Very Poor,Good,Good,Good,Good
Shunyi,3,2015,87.41824970131421,140.74697900665643,17.73089691073562,51.786273254821644,1095.404505888377,45.54070660522274,8.618108181145816,1017.5404868578256,-9.771991807475679,0.0014486260454002389,2.1415365250042666,S,2015-03-01,0.9525256572942409,0.02754589002916045,0.006767517904860924,0.023235054390419764,Very Poor,Very Poor,Good,Good,Good,Good
Dingling,3,2015,75.0676437958696,125.39577572964669,14.867165898617511,26.66262587472265,893.6081242532856,72.71038999829322,9.003224739716675,1011.688168842806,-11.441990954087728,0.0,2.1242234169653527,NNW,2015-03-01,0.7770505428289441,0.014182247805703537,0.00567449080099905,0.037097137754231235,Very Poor,Very Poor,Good,Good,Good,Good
Shunyi,4,2015,73.62676366843034,112.23995149911818,10.70157848324515,43.675,737.6895943562611,68.13723544973546,15.803860229276895,1011.495768999519,1.2075418871252204,0.052061287477954146,2.2142283950617285,N,2015-04-01,0.6414692124837053,0.023231382978723403,0.004084571940169904,0.03476389563762013,Very Poor,Poor,Good,Good,Good,Good
Guanyuan,4,2015,72.45303350970018,119.92344356261023,9.691362433862434,47.999492945326274,805.268959435626,78.77113315696648,15.886243386243386,1010.7958928571429,1.636338183421517,0.056979717813051146,2.546516754850088,SW,2015-04-01,0.7002338777701096,0.02553164518368419,0.003698993295367341,0.040189353651513514,Very Poor,Poor,Good,Good,Good,Good
Huairou,4,2015,71.6902557319224,101.83105599647267,6.812310405643739,27.204484126984127,666.2985008818342,87.95847001763669,14.973454585537919,1005.8924206349207,0.63956569664903,0.03997574955908289,2.2478086419753085,NW,2015-04-01,0.5793900007668124,0.014470470280310706,0.0026001184754365415,0.04487677041716157,Very Poor,Poor,Good,Good,Good,Good
Wanliu,4,2015,73.46038800705468,122.78265432098765,10.815559964726631,100.65147266313933,730.7032627865962,61.58173280423281,15.71097442680776,1009.2251873897707,1.9666887125220458,0.04798059964726631,2.093395061728395,SW,2015-04-01,0.6353941415535619,0.05353801737401029,0.004128076322414745,0.03141925143073102,Very Poor,Very Poor,Good,Good,Good,Good
Wanshouxigong,4,2015,72.2692901234568,119.94334656084655,9.80734126984127,48.97562610229277,830.905643738977,80.55489417989418,15.886243386243386,1010.7958928571429,1.636338183421517,0.056979717813051146,2.546516754850088,SW,2015-04-01,0.7225266467295453,0.026050864948028073,0.0037432600266569735,0.04109943580606846,Very Poor,Poor,Good,Good,Good,Good
Dongsi,4,2015,77.07645502645502,124.6406746031746,12.285361552028219,44.534523809523805,848.5868606701939,75.25379188712522,15.886243386243386,1010.7958928571429,1.636338183421517,0.056979717813051146,2.546516754850088,SW,2015-04-01,0.7379016179740818,0.023688576494427557,0.004689069294667258,0.03839479177914552,Very Poor,Very Poor,Good,Good,Good,Good
Dingling,4,2015,56.34369929453263,93.81216931216932,6.579995590828925,20.52977954144621,527.9845679012345,94.99371252204584,15.92239417989418,1005.7891997354498,-0.13923059964726633,0.0391005291005291,2.212142857142857,NNW,2015-04-01,0.4591170155662909,0.01092009550076926,0.0025114486987896658,0.04846617985818666,Very Poor,Poor,Good,Good,Good,Good
Tiantan,4,2015,72.81632275132276,111.06322751322752,9.010141093474427,43.61473104056437,773.3377425044091,88.9050705467372,15.886243386243386,1010.7958928571429,1.636338183421517,0.056979717813051146,2.546516754850088,SW,2015-04-01,0.6724676021777471,0.023199325021576792,0.003438985150181079,0.04535972987078429,Very Poor,Poor,Good,Good,Good,Good
Gucheng,4,2015,71.8627204585538,128.38006172839508,9.194400352733686,46.17365520282187,797.2178130511464,79.1614417989418,16.390196007696122,1007.1159100927689,1.8998456790123457,0.04321428571428571,1.582444885361552,SW,2015-04-01,0.6932328809140403,0.024560454895118017,0.0035093131117304144,0.04038849071374582,Very Poor,Very Poor,Good,Good,Good,Good
Changping,4,2015,61.14298059964727,100.98436948853616,6.181349206349206,35.90842151675485,677.6388888888889,78.31975308641975,15.92239417989418,1005.7891997354498,-0.13923059964726633,0.0391005291005291,2.212142857142857,NNW,2015-04-01,0.5892512077294687,0.019100224211039817,0.0023592935902096205,0.03995905769715294,Very Poor,Poor,Good,Good,Good,Good
Aotizhongxin,4,2015,75.09147266313933,135.2903373015873,9.724250440917107,53.59469135802469,826.8655202821869,80.15608906525573,15.886243386243386,1010.7958928571429,1.636338183421517,0.056979717813051146,2.546516754850088,SW,2015-04-01,0.7190134958975538,0.028507814552140794,0.0037115459698156897,0.04089596380880394,Very Poor,Very Poor,Good,Good,Good,Good
Nongzhanguan,4,2015,76.23143738977072,115.2425462962963,11.583289241622575,52.72358906525573,832.5485008818341,78.92447089947089,15.886243386243386,1010.7958928571429,1.636338183421517,0.056979717813051146,2.546516754850088,SW,2015-04-01,0.7239552181581166,0.02804446226875305,0.004421102763978082,0.040267587193607596,Very Poor,Poor,Good,Good,Good,Good
Guanyuan,5,2015,54.746906468680656,107.0655615292712,8.923237753882916,39.857014848950335,758.1711896228026,97.32836234852363,21.66578341013825,1003.3788167776071,6.605945980542755,0.0535820959208056,2.5159967571257895,SW,2015-05-01,0.6592792953241762,0.021200539813271455,0.0034058159365965325,0.04965732772883859,Very Poor,Poor,Good,Good,Good,Good
Wanshouxigong,5,2015,54.369423109745696,93.62373698583376,8.977700972862264,41.24350998463902,770.0448028673835,101.45203959720088,21.66578341013825,1003.3788167776071,6.605945980542755,0.0535820959208056,2.5159967571257895,SW,2015-05-01,0.6696041764064204,0.021938037225871822,0.003426603424756589,0.05176124469244943,Very Poor,Poor,Good,Good,Good,Fair
Aotizhongxin,5,2015,58.761243386243386,110.62990698071344,8.688385389998293,47.07471411503669,760.4113329919782,103.80986516470388,21.66578341013825,1003.3788167776071,6.605945980542755,0.0535820959208056,2.5159967571257895,SW,2015-05-01,0.661227246079981,0.02503974155055143,0.003316177629770341,0.05296421692076728,Very Poor,Poor,Good,Good,Good,Fair
Changping,5,2015,54.350140809011776,87.84517409114184,6.098480969448711,28.249624509301928,636.9009216589862,94.26643198498037,21.62036183649087,998.5138803550093,5.448094811401263,0.054678699436763956,2.2194380440348183,NNW,2015-05-01,0.5538268883991185,0.015026396015586134,0.002327664492155996,0.048095118359683865,Very Poor,Poor,Good,Good,Good,Good
Gucheng,5,2015,57.73493343573989,113.74592933947773,8.641585594811401,39.57029783239461,710.9835296125618,100.7529228537293,22.138374722648916,999.7942524321556,6.9684459805427545,0.048751920122887864,1.3422085680150195,NW,2015-05-01,0.6182465474891842,0.02104803076191203,0.0032983151125234355,0.0514045524763925,Very Poor,Poor,Good,Good,Good,Fair
Shunyi,5,2015,57.67005888376856,84.16421317630994,9.18068356374808,35.46196023212153,656.2617340843148,85.1326762246117,21.426789981225465,1004.0661674347158,6.494512715480457,0.04796253626898788,2.261132445809865,SE,2015-05-01,0.5706623774646216,0.018862744804319962,0.003504077696087053,0.04343503889010801,Very Poor,Poor,Good,Good,Good,Good
Huairou,5,2015,52.01978153268475,88.07677931387609,7.295208226659839,22.217351510496673,661.7340843147296,99.81502389486259,20.794145758661887,998.5967400580304,6.17852875917392,0.055553422085680156,2.201510496671787,NW,2015-05-01,0.5754209428823736,0.011817740165157806,0.0027844306208625338,0.05092603259941969,Very Poor,Poor,Good,Good,Good,Fair
Nongzhanguan,5,2015,58.49927462024236,98.48963133640552,9.856481481481483,45.07202594299368,912.2098480969448,99.73687916026626,21.66578341013825,1003.3788167776071,6.605945980542755,0.0535820959208056,2.5159967571257895,SW,2015-05-01,0.7932259548669086,0.02397448188457111,0.00376201583262652,0.05088616283687054,Very Poor,Poor,Good,Good,Good,Fair
Tiantan,5,2015,53.1618236900495,94.05585424133812,9.962045570916539,42.20106246799795,730.5726233145588,106.01128605564088,21.66578341013825,1003.3788167776071,6.605945980542755,0.0535820959208056,2.5159967571257895,SW,2015-05-01,0.6352805420126598,0.0224473736531904,0.0038023074698154725,0.054087390844714735,Very Poor,Poor,Good,Good,Good,Fair
Wanliu,5,2015,58.18505717699266,94.65725806451613,9.522913466461853,47.14543864140638,739.7913466461854,100.29700034135519,21.258659754224272,1001.8495690390853,7.317133896569381,0.048984468339307044,1.8223011606076123,SW,2015-05-01,0.643296823170596,0.02507736097947148,0.0036346997963594856,0.051171938949671016,Very Poor,Poor,Good,Good,Good,Fair
Dongsi,5,2015,60.29453405017921,92.27031063321385,11.188534732889572,39.4034178187404,760.4049325823519,94.70107953575696,21.66578341013825,1003.3788167776071,6.605945980542755,0.0535820959208056,2.5159967571257895,SW,2015-05-01,0.661221680506393,0.02095926479720234,0.004270433104156325,0.04831687731416172,Very Poor,Poor,Good,Good,Good,Good
Dingling,5,2015,45.57251664106503,84.72877197473971,6.720605052056665,16.015365250042667,543.2804232804233,111.27203020993343,21.62036183649087,998.5138803550093,5.448094811401263,0.054678699436763956,2.2194380440348183,NNW,2015-05-01,0.47241775937428115,0.008518811303214186,0.0025651164320826965,0.05677144398465992,Poor,Poor,Good,Good,Good,Fair
Changping,6,2015,57.88417107583774,75.65257936507936,4.556922398589065,24.197663139329805,770.1741622574956,93.10892857142856,24.740720899470897,995.5795524691358,13.306426366843034,0.11108245149911816,1.9039594356261023,NNW,2015-06-01,0.6697166628326049,0.01287109741453713,0.001739283358240101,0.047504555393586,Very Poor,Fair,Good,Good,Good,Good
Tiantan,6,2015,61.604708994709,79.62771604938271,7.0130202821869485,41.56527777777778,1260.7702821869489,98.38176366843034,24.705568783068784,1000.2981437389772,14.264570105820106,0.12880952380952382,2.003478835978836,E,2015-06-01,1.0963219845103904,0.022109190307328608,0.002676725298544637,0.05019477738185221,Very Poor,Fair,Good,Good,Good,Fair
Nongzhanguan,6,2015,63.81670634920635,82.75881613756614,8.144016754850089,43.41399470899471,1215.9488536155202,101.18624338624339,24.705568783068784,1000.2981437389772,14.264570105820106,0.12880952380952382,2.003478835978836,E,2015-06-01,1.0573468292308872,0.023092550377124845,0.003108403341545835,0.051625634380736425,Very Poor,Poor,Good,Good,Good,Fair
Wanshouxigong,6,2015,59.01506172839507,80.92535273368607,6.8741093474426815,37.36773368606702,861.8858024691358,94.92703262786596,24.705568783068784,1000.2981437389772,14.264570105820106,0.12880952380952382,2.003478835978836,E,2015-06-01,0.749465915190553,0.01987645408833352,0.00262370585780255,0.04843215950401324,Very Poor,Poor,Good,Good,Good,Good
Dingling,6,2015,50.86341710758377,68.62522486772487,6.7613977072310405,15.534775132275131,635.4409171075838,108.61865079365079,24.740720899470897,995.5795524691358,13.306426366843034,0.11108245149911816,1.9039594356261023,NNW,2015-06-01,0.5525573192239859,0.008263178261848475,0.002580686147798107,0.05541767897635244,Very Poor,Fair,Good,Good,Good,Fair
Shunyi,6,2015,64.3829012345679,78.55593915343914,4.42147266313933,32.18030643738977,1107.4955908289242,83.6223721340388,24.41861331569665,1000.9815123456791,14.441984126984128,0.16518077601410935,1.8190476190476192,N,2015-06-01,0.9630396441990646,0.017117184275207326,0.0016875849859310419,0.042664475578591224,Very Poor,Fair,Good,Good,Good,Good
Wanliu,6,2015,61.45354938271605,83.32883818342152,8.350176366843034,41.38533950617284,1298.5361552028219,98.95092592592593,24.387857142857143,998.7959435626103,14.501649029982364,0.06369708994708995,1.3965850970017637,NE,2015-06-01,1.1291618740894105,0.022013478460730238,0.003187090216352303,0.050485166288737726,Very Poor,Poor,Good,Good,Good,Fair
Guanyuan,6,2015,62.088465608465604,83.60084656084656,6.546194885361552,38.77977072310406,1175.172839506173,94.76411375661375,24.705568783068784,1000.2981437389772,14.264570105820106,0.12880952380952382,2.003478835978836,E,2015-06-01,1.0218894256575417,0.02062753761867237,0.002498547666168531,0.048349037630925386,Very Poor,Poor,Good,Good,Good,Good
Huairou,6,2015,53.687742504409165,69.42731040564374,5.3550881834215165,15.960211640211641,938.5255731922398,84.24898148148148,23.804993386243385,995.6077623456789,14.376931216931217,0.12648368606701937,1.8082605820105822,NW,2015-06-01,0.8161091940802085,0.00848947427670832,0.0020439267875654644,0.042984174225245655,Very Poor,Fair,Good,Good,Good,Good
Dongsi,6,2015,66.3625,82.28488095238095,8.543306878306879,38.81192239858906,1151.57848324515,94.73014550264551,24.705568783068784,1000.2981437389772,14.264570105820106,0.12880952380952382,2.003478835978836,E,2015-06-01,1.0013725941262175,0.020644639573717587,0.0032608041520255262,0.04833170688910486,Very Poor,Poor,Good,Good,Good,Good
Aotizhongxin,6,2015,61.796080246913576,86.37839065255731,7.305357142857143,45.31625220458554,1051.6225749559082,104.75832892416226,24.705568783068784,1000.2981437389772,14.264570105820106,0.12880952380952382,2.003478835978836,E,2015-06-01,0.9144544130051376,0.024104389470524224,0.0027883042529989093,0.0534481270021236,Very Poor,Poor,Good,Good,Good,Fair
Gucheng,6,2015,62.98838624338624,94.83538359788359,6.254850088183422,40.733333333333334,1144.1247795414463,101.21580687830686,25.233752204585535,996.7709744268078,14.324347442680775,0.11893077601410934,1.0049316578483245,NE,2015-06-01,0.994891112644736,0.021666666666666667,0.0023873473619020692,0.05164071779505452,Very Poor,Poor,Good,Good,Good,Fair
Gucheng,7,2015,61.78225806451613,85.7652329749104,3.4272273425499233,37.287847755589695,672.2499573306026,116.05773169482848,26.77291559993173,997.7487753882916,19.12686678614098,0.24329877112135176,0.8742916880013655,NW,2015-07-01,0.5845651802874805,0.019833961572122177,0.0013081020391411922,0.059213128415728816,Very Poor,Poor,Good,Good,Good,Fair
Dingling,7,2015,49.747845195425846,64.3485428400751,4.93283836832224,17.305086192182966,484.8822324628776,106.12811486601808,26.42338282983444,996.6092485919099,17.97039810547875,0.37979604027991126,1.6385432667690734,E,2015-07-01,0.4216367238807632,0.009204833080948386,0.0018827627360008547,0.054146997380621474,Poor,Fair,Good,Good,Good,Fair
Wanliu,7,2015,66.36166154633896,79.6418544120157,5.36926096603516,40.042690732206864,892.8507424475167,109.04185867895545,26.27980670762929,999.7497738521932,18.829678699436762,0.25771249359959036,1.2086256187062638,NE,2015-07-01,0.7763919499543624,0.021299303580961097,0.002049336246578305,0.05563360136681401,Very Poor,Fair,Good,Good,Good,Fair
Nongzhanguan,7,2015,56.54086874893326,75.43256101723844,5.699159412869091,40.71518177163338,911.4930022188087,110.78665301245945,26.579070660522273,1001.2364097968937,18.47939281447346,0.26639144905273937,1.6490036695681858,E,2015-07-01,0.7926026106250511,0.02165701158065606,0.0021752516843011795,0.056523802557377274,Very Poor,Fair,Good,Good,Good,Fair
Huairou,7,2015,52.370400238948626,64.17942481652159,4.386478067929681,15.312297320361838,743.800136542072,97.69779399214883,25.863172043010753,996.6369815668203,18.598030807305,0.3816414917221369,1.5588795016214372,NW,2015-07-01,0.6467827274278888,0.008144839000192467,0.0016742282702021682,0.04984581326130043,Very Poor,Fair,Good,Good,Good,Good
Aotizhongxin,7,2015,66.24034818228367,83.8887480798771,5.742537122375832,51.76993940945554,844.1611196449907,125.20012800819252,26.579070660522273,1001.2364097968937,18.47939281447346,0.26639144905273937,1.6490036695681858,E,2015-07-01,0.7340531475173832,0.027537201813540184,0.0021918080619755084,0.06387761633071047,Very Poor,Poor,Good,Good,Good,Fair
Dongsi,7,2015,68.99432497013143,82.9008149854924,5.207607953575696,37.42089093701997,955.410479604028,99.00573903396483,26.579070660522273,1001.2364097968937,18.47939281447346,0.26639144905273937,1.6490036695681858,E,2015-07-01,0.830791721394807,0.019904729221819135,0.001987636623502174,0.05051313216018614,Very Poor,Poor,Good,Good,Good,Fair
Wanshouxigong,7,2015,61.768074756784436,77.80843573988736,4.946044546850998,37.88058969107357,976.410223587643,98.07874637310123,26.579070660522273,1001.2364097968937,18.47939281447346,0.26639144905273937,1.6490036695681858,E,2015-07-01,0.8490523683370809,0.02014924983567743,0.0018878032621568695,0.05004017672097002,Very Poor,Fair,Good,Good,Good,Fair
Changping,7,2015,56.338197644649256,67.01135005973715,4.2595579450418155,23.131037719747397,607.5887523468169,105.12943761734084,26.42338282983444,996.6092485919099,17.97039810547875,0.37979604027991126,1.6385432667690734,E,2015-07-01,0.5283380455189712,0.012303743467950743,0.0016257854752067997,0.05363746817211268,Very Poor,Fair,Good,Good,Good,Fair
Shunyi,7,2015,62.22887864823349,72.302654036525,3.151967059225124,28.691073562041307,780.7966376514764,96.34720088752346,26.43004778972521,1001.9431558286396,18.507166325311488,0.32107868236900494,1.5929787506400408,SE,2015-07-01,0.6789535979578056,0.015261209341511334,0.0012030408622996655,0.04915673514669565,Very Poor,Fair,Good,Good,Good,Good
Tiantan,7,2015,63.74740996757126,75.8736729817375,5.184233657620754,40.93635859361666,933.0807305000855,107.92750896057348,26.579070660522273,1001.2364097968937,18.47939281447346,0.26639144905273937,1.6490036695681858,E,2015-07-01,0.8113745482609439,0.021774658826391843,0.001978715136496471,0.055065055592129326,Very Poor,Fair,Good,Good,Good,Fair
Guanyuan,7,2015,67.38315838880355,80.38032087386927,5.269781532684759,39.65498378562894,972.4795186891961,103.4505803038061,26.579070660522273,1001.2364097968937,18.47939281447346,0.26639144905273937,1.6490036695681858,E,2015-07-01,0.8456343640775619,0.021093076481717526,0.002011366997207923,0.05278090831826842,Very Poor,Poor,Good,Good,Good,Fair
Tiantan,8,2015,47.23638846219492,61.304680832906634,5.340480457415941,36.86138846219492,873.1545485577744,96.14883085850828,26.594220430107526,1003.3639592933947,18.42148617511521,0.13796082949308758,1.6364119303635432,E,2015-08-01,0.7592648248328474,0.019607121522444107,0.002038351319624405,0.049055525948218506,Poor,Fair,Good,Good,Good,Good
Wanliu,8,2015,46.91459720088753,66.82162058371736,3.1650878989588667,32.25796210957501,801.9862604540024,93.6583888035501,26.212237583205326,1001.888543266769,18.995498378562893,0.1210957501280082,1.1586298856460147,NE,2015-08-01,0.6973793569165239,0.017158490483816496,0.001208048816396514,0.04778489224670923,Poor,Fair,Good,Good,Good,Good
Nongzhanguan,8,2015,41.56181515616999,65.04712408260795,3.8680960914831886,34.713841952551626,832.9753370882403,104.8766129032258,26.594220430107526,1003.3639592933947,18.42148617511521,0.13796082949308758,1.6364119303635432,E,2015-08-01,0.7243263800767308,0.018464809549229588,0.001476372554001217,0.05350847597103357,Poor,Fair,Good,Good,Good,Fair
Dongsi,8,2015,49.35135261990101,69.31298429766171,3.7756357740228705,32.79378733572282,838.4199522102749,93.00081498549241,26.594220430107526,1003.3639592933947,18.42148617511521,0.13796082949308758,1.6364119303635432,E,2015-08-01,0.7290608280089348,0.017443503901980222,0.0014410823564972787,0.04744939540076143,Poor,Fair,Good,Good,Good,Good
Gucheng,8,2015,46.481682027649775,76.75384024577573,2.280615292712067,33.023758320532515,798.6324458098651,106.28695169824204,26.79550904591227,999.8647444103088,19.25932966376515,0.1495967741935484,0.8003882915173238,NW,2015-08-01,0.6944629963564044,0.017565828893900275,0.0008704638521801782,0.05422803658073573,Poor,Fair,Good,Good,Good,Fair
Shunyi,8,2015,43.73285116914149,61.881600955794504,2.9528716504522956,22.71069295101553,770.0093872674518,77.26650452295614,26.16270908004779,1004.0626237412528,18.577942054958186,0.08313065369516982,1.5459336064174773,N,2015-08-01,0.6695733802325669,0.012080155825008262,0.0011270502482642348,0.03942168598110007,Poor,Fair,Good,Good,Good,Good
Wanshouxigong,8,2015,45.777026796381634,68.75874722648916,3.11384195255163,35.46748591909882,907.6006997781191,102.73205751834784,26.594220430107526,1003.3639592933947,18.42148617511521,0.13796082949308758,1.6364119303635432,E,2015-08-01,0.7892179998070601,0.01886568399952065,0.0011884892948670343,0.05241431506038156,Poor,Fair,Good,Good,Good,Fair
Dingling,8,2015,34.949978665301245,57.51458866700803,5.719726062467998,13.885040109233659,612.1761392729135,105.41096603515959,26.389251578767706,998.7543906810037,17.910178784775557,0.11001237412527735,1.478693036354327,N,2015-08-01,0.5323270776286205,0.0073856596325710955,0.0021831015505603046,0.05378110511997938,Poor,Fair,Good,Good,Good,Fair
Huairou,8,2015,38.32111708482677,59.41880013654207,2.601783580815839,10.820464243044889,657.3190817545656,85.79585680150196,25.272471838197646,998.7902948455367,19.192652329749105,0.15778716504522955,1.4242404847243557,NW,2015-08-01,0.5715818102213613,0.005755566086726005,0.0009930471682503203,0.04377339632729692,Poor,Fair,Good,Good,Good,Good
Aotizhongxin,8,2015,47.52465864481994,71.8313236047107,4.162335722819594,42.88341013824885,866.1401263014167,99.58073476702509,26.594220430107526,1003.3639592933947,18.42148617511521,0.13796082949308758,1.6364119303635432,E,2015-08-01,0.7531653272186233,0.02281032454162173,0.0015886777568013717,0.050806497330114844,Poor,Fair,Good,Good,Good,Fair
Guanyuan,8,2015,51.1415770609319,69.94467912613074,3.447729988052569,39.39982505547022,886.2032770097286,100.60370797064346,26.594220430107526,1003.3639592933947,18.42148617511521,0.13796082949308758,1.6364119303635432,E,2015-08-01,0.7706115452258511,0.02095735375290969,0.0013159274763559423,0.051328422434001764,Very Poor,Fair,Good,Good,Good,Fair
Changping,8,2015,38.53736559139785,57.54247738521932,2.7497866530124595,22.323860727086533,501.7643795869602,92.02139870285032,26.389251578767706,998.7543906810037,17.910178784775557,0.11001237412527735,1.478693036354327,N,2015-08-01,0.43631685181474805,0.011874394003769433,0.0010495368904627706,0.04694969321573996,Poor,Fair,Good,Good,Good,Good
Tiantan,9,2015,49.04191358024691,61.826340388007054,6.389065255731922,48.574382716049385,899.287037037037,55.345740740740744,20.752619047619046,1011.3138712522046,13.735901675485009,0.14375220458553792,1.6149559082892415,ENE,2015-09-01,0.781988727858293,0.025837437614919887,0.0024385745250885198,0.028237622826908546,Poor,Fair,Good,Good,Good,Good
